scientificName,phyloTreeTipLabel,phyloTreeFileName,dynamicProperties,^ot:ottId,^ot:taxonLink,^skos:prefLabel,^ot:ottTaxonName,^ot:originalLabel
Solanum tuberosum,Solanum tuberosum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum tuberosum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum tuberosum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",494835,"{'@tb:identifier.taxon': 27291, '@tb:identifier.taxonVariant': 63679, '@ubio': '2669400', '@uniprot': '4113'}",,Solanum tuberosum,Solanum tuberosum
Nolana cerrateana,Nolana cerrateana,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nolana cerrateana', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nolana cerrateana', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",849842,"{'@tb:identifier.taxon': 95026, '@tb:identifier.taxonVariant': 174197, '@ubio': '5957951', '@uniprot': '84176'}",,Nolana cerrateana,Nolana cerrateana
Physalis longifolia,Physalis longifolia,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Physalis longifolia', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Physalis longifolia', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",179319,"{'@tb:identifier.taxon': 22175, '@tb:identifier.taxonVariant': 51565, '@ubio': '2653668', '@uniprot': '161495'}",,Physalis longifolia,Physalis longifolia
Solanum subpanduratum,Solanum subpanduratum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum subpanduratum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum subpanduratum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1023765,"{'@tb:identifier.taxon': 278975, '@tb:identifier.taxonVariant': 332739, '@ubio': '5864241', '@uniprot': '317834'}",,Solanum subpanduratum,Solanum subpanduratum
Nolana clivicola,Nolana clivicola,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nolana clivicola', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nolana clivicola', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",849840,"{'@tb:identifier.taxon': 95027, '@tb:identifier.taxonVariant': 174198, '@ubio': '5957952', '@uniprot': '84177'}",,Nolana clivicola,Nolana clivicola
Solanum acutilobum,Solanum acutilobum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum acutilobum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum acutilobum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",888739,"{'@tb:identifier.taxon': 604573, '@tb:identifier.taxonVariant': 806765, '@ubio': '9123410'}",,Solanum acutilobum,Solanum acutilobum
Solanum luteoalbum,Solanum luteoalbum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum luteoalbum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum luteoalbum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",326631,"{'@tb:identifier.taxon': 27209, '@tb:identifier.taxonVariant': 63521, '@ubio': '3440599', '@uniprot': '52878'}",,Solanum luteoalbum,Solanum luteoalbum
Schultesianthus megalandrus,Schultesianthus megalandrus,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Schultesianthus megalandrus', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Schultesianthus megalandrus', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",960293,"{'@tb:identifier.taxon': 429039, '@tb:identifier.taxonVariant': 780671, '@ubio': '9169498', '@uniprot': '540832'}",,Schultesianthus megalandrus,Schultesianthus megalandrus
Nicotiana cordifolia,Nicotiana cordifolia,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana cordifolia', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana cordifolia', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",726473,"{'@tb:identifier.taxon': 138290, '@tb:identifier.taxonVariant': 214780, '@ubio': '5862038', '@uniprot': '140890'}",,Nicotiana cordifolia,Nicotiana cordifolia
Solanum chmielewskii,Solanum chmielewskii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum chmielewskii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum chmielewskii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",360692,"{'@tb:identifier.taxon': 79799, '@tb:identifier.taxonVariant': 157629, '@ubio': '5884224', '@uniprot': '62889'}",,Solanum chmielewskii,Solanum chmielewskii
Solanum torvum,Solanum torvum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum torvum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum torvum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1022523,"{'@tb:identifier.taxon': 632128, '@tb:identifier.taxonVariant': 847140, '@ubio': '457638', '@uniprot': '119830'}",,Solanum torvum,Solanum torvum
Solanum spegazzinii,Solanum spegazzinii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum spegazzinii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum spegazzinii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",963043,"{'@tb:identifier.taxon': 66171, '@tb:identifier.taxonVariant': 141256, '@ubio': '5862682', '@uniprot': '42755'}",,Solanum spegazzinii,Solanum spegazzinii
Physalis pumila,Physalis pumila,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Physalis pumila', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Physalis pumila', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",940385,"{'@tb:identifier.taxon': 22188, '@tb:identifier.taxonVariant': 51598, '@ubio': '2653672', '@uniprot': '304157'}",,Physalis pumila,Physalis pumila
Solanum reflexiflorum,Solanum reflexiflorum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum reflexiflorum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum reflexiflorum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",192046,"{'@tb:identifier.taxon': 604568, '@tb:identifier.taxonVariant': 806760, '@ubio': '9134268'}",,Solanum reflexiflorum,Solanum reflexiflorum
Dyssochroma viridiflora,Dyssochroma viridiflora,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Dyssochroma viridiflora', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Dyssochroma viridiflora', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",434599,"{'@tb:identifier.taxon': 429013, '@tb:identifier.taxonVariant': 565206, '@ubio': '3410227', '@uniprot': '540802'}",,Dyssochroma viridiflora,Dyssochroma viridiflora
Capsicum chacoense,Capsicum chacoense,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Capsicum chacoense', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Capsicum chacoense', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",754480,"{'@tb:identifier.taxon': 4848, '@tb:identifier.taxonVariant': 11682, '@ubio': '5828472', '@uniprot': '107817'}",,Capsicum chacoense,Capsicum chacoense
Nierembergia aristata,Nierembergia aristata,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nierembergia aristata', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nierembergia aristata', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",474433,"{'@tb:identifier.taxon': 41308, '@tb:identifier.taxonVariant': 96284, '@ubio': '9196458', '@uniprot': '274371'}",,Nierembergia aristata,Nierembergia aristata
Lycium vimineum,Lycium vimineum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Lycium vimineum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Lycium vimineum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",24219,"{'@tb:identifier.taxon': 301708, '@tb:identifier.taxonVariant': 350403, '@ubio': '5984651', '@uniprot': '343894'}",,Lycium vimineum,Lycium vimineum
Solanum acanthodapis,Solanum acanthodapis,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum acanthodapis', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum acanthodapis', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",888741,"{'@tb:identifier.taxon': 619549, '@tb:identifier.taxonVariant': 829628, '@ubio': '8400206'}",,Solanum acanthodapis,Solanum acanthodapis
Schwenckia lateriflora,Schwenckia lateriflora,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Schwenckia lateriflora', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Schwenckia lateriflora', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",432322,"{'@tb:identifier.taxon': 84469, '@tb:identifier.taxonVariant': 163088, '@ubio': '5956480', '@uniprot': '70015'}",,Schwenckia lateriflora,Schwenckia lateriflora
Solanum chilense,Solanum chilense,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum chilense', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum chilense', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",378983,"{'@tb:identifier.taxon': 632153, '@tb:identifier.taxonVariant': 847165, '@ubio': '9125549', '@uniprot': '4083'}",,Solanum chilense,Solanum chilense
Duboisia myoporoides,Duboisia myoporoides,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Duboisia myoporoides', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Duboisia myoporoides', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",810421,"{'@tb:identifier.taxon': 9639, '@tb:identifier.taxonVariant': 23046, '@ubio': '2669858', '@uniprot': '195737'}",,Duboisia myoporoides,Duboisia myoporoides
Exodeconus miersii,Exodeconus miersii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Exodeconus miersii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Exodeconus miersii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",74546,"{'@tb:identifier.taxon': 11024, '@tb:identifier.taxonVariant': 26333, '@ubio': '5981845', '@uniprot': '310460'}",,Exodeconus miersii,Exodeconus miersii
Solanum herculeum,Solanum herculeum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum herculeum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum herculeum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",664449,"{'@tb:identifier.taxon': 27188, '@tb:identifier.taxonVariant': 63470, '@ubio': '5960783', '@uniprot': '115659'}",,Solanum herculeum,Solanum herculeum
Lycianthes rzedowskii,Lycianthes rzedowskii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Lycianthes rzedowskii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Lycianthes rzedowskii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",864346,"{'@tb:identifier.taxon': 342862, '@tb:identifier.taxonVariant': 378929, '@ubio': '9248374', '@uniprot': '393163'}",,Lycianthes rzedowskii,Lycianthes rzedowskii
Solanum lycopersicum,Solanum lycopersicum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum lycopersicum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum lycopersicum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",378964,"{'@tb:identifier.taxon': 632152, '@tb:identifier.taxonVariant': 847164, '@ubio': '479052', '@uniprot': '4081'}",,Solanum lycopersicum,Solanum lycopersicum
Solanum davisense,Solanum davisense,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum davisense', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum davisense', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",348204,"{'@tb:identifier.taxon': 537254, '@tb:identifier.taxonVariant': 712701}",,Solanum davisense,Solanum davisense
Solanum acerifolium,Solanum acerifolium,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum acerifolium', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum acerifolium', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",835021,"{'@tb:identifier.taxon': 27116, '@tb:identifier.taxonVariant': 63324, '@ubio': '3440804', '@uniprot': '238980'}",,Solanum acerifolium,Solanum acerifolium
Cestrum guatemalense,Cestrum guatemalense,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Cestrum guatemalense', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Cestrum guatemalense', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",392656,"{'@tb:identifier.taxon': 36738, '@tb:identifier.taxonVariant': 85025, '@ubio': '9113334', '@uniprot': '385328'}",,Cestrum guatemalense,Cestrum guatemalense
Dunalia solanacea,Dunalia solanacea,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Dunalia solanacea', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Dunalia solanacea', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",448172,"{'@tb:identifier.taxon': 35213, '@tb:identifier.taxonVariant': 81610, '@ubio': '9116177', '@uniprot': '362347'}",,Dunalia solanacea,Dunalia solanacea
Goetzea elegans,Goetzea elegans,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Goetzea elegans', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Goetzea elegans', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",432314,"{'@tb:identifier.taxon': 84467, '@tb:identifier.taxonVariant': 163084, '@ubio': '2653702', '@uniprot': '70013'}",,Goetzea elegans,Goetzea elegans
Saracha quitensis,Saracha quitensis,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Saracha quitensis', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Saracha quitensis', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1024745,"{'@tb:identifier.taxon': 35191, '@tb:identifier.taxonVariant': 81537, '@ubio': '3440353', '@uniprot': '362378'}",,Saracha quitensis,Saracha quitensis
Solanum lichtensteinii,Solanum lichtensteinii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum lichtensteinii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum lichtensteinii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",671641,"{'@tb:identifier.taxon': 448170, '@tb:identifier.taxonVariant': 592626, '@ubio': '9165801', '@uniprot': '488919'}",,Solanum lichtensteinii,Solanum lichtensteinii
Cestrum pittieri,Cestrum pittieri,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Cestrum pittieri', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Cestrum pittieri', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",171403,"{'@tb:identifier.taxon': 408224, '@tb:identifier.taxonVariant': 409991, '@ubio': '9142842', '@uniprot': '481616'}",,Cestrum pittieri,Cestrum pittieri
Lycium exsertum,Lycium exsertum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Lycium exsertum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Lycium exsertum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",650743,"{'@tb:identifier.taxon': 127950, '@tb:identifier.taxonVariant': 205498, '@ubio': '2653619', '@uniprot': '127634'}",,Lycium exsertum,Lycium exsertum
Nierembergia repens,Nierembergia repens,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nierembergia repens', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nierembergia repens', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",898773,"{'@tb:identifier.taxon': 41297, '@tb:identifier.taxonVariant': 96262, '@ubio': '5890805', '@uniprot': '274384'}",,Nierembergia repens,Nierembergia repens
Solanum myoxotrichum,Solanum myoxotrichum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum myoxotrichum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum myoxotrichum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",691755,"{'@tb:identifier.taxon': 27226, '@tb:identifier.taxonVariant': 63556, '@ubio': '5983847', '@uniprot': '329789'}",,Solanum myoxotrichum,Solanum myoxotrichum
Solanum decompositiflorum,Solanum decompositiflorum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum decompositiflorum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum decompositiflorum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",939574,"{'@tb:identifier.taxon': 604550, '@tb:identifier.taxonVariant': 806742, '@ubio': '9126777'}",,Solanum decompositiflorum,Solanum decompositiflorum
Browallia speciosa,Browallia speciosa,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Browallia speciosa', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Browallia speciosa', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",164827,"{'@tb:identifier.taxon': 205523, '@tb:identifier.taxonVariant': 274980, '@ubio': '1800173', '@uniprot': '225613'}",,Browallia speciosa,Browallia speciosa
Nierembergia spathulata,Nierembergia spathulata,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nierembergia spathulata', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nierembergia spathulata', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",662666,"{'@tb:identifier.taxon': 41293, '@tb:identifier.taxonVariant': 96253, '@ubio': '9120588', '@uniprot': '289841'}",,Nierembergia spathulata,Nierembergia spathulata
Capsicum tovarii,Capsicum tovarii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Capsicum tovarii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Capsicum tovarii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",417662,"{'@tb:identifier.taxon': 157202, '@tb:identifier.taxonVariant': 232517, '@ubio': '5887965', '@uniprot': '165702'}",,Capsicum tovarii,Capsicum tovarii
Solanum hapalum,Solanum hapalum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum hapalum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum hapalum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",414050,"{'@tb:identifier.taxon': 619568, '@tb:identifier.taxonVariant': 829647, '@ubio': '8399786'}",,Solanum hapalum,Solanum hapalum
Metternichia,Metternichia sp,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Metternichia sp', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Metternichia sp', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",210695,,,Metternichia,Metternichia sp
Solanum cyaneopurpureum,Solanum cyaneopurpureum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum cyaneopurpureum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum cyaneopurpureum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",14209,"{'@tb:identifier.taxon': 27166, '@tb:identifier.taxonVariant': 113548, '@ubio': '10275802', '@uniprot': '329771'}",,Solanum cyaneopurpureum,Solanum cyaneopurpureum
Brunfelsia uniflora,Brunfelsia uniflora,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Brunfelsia uniflora', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Brunfelsia uniflora', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",512973,"{'@tb:identifier.taxon': 339348, '@tb:identifier.taxonVariant': 376514, '@ubio': '2669853', '@uniprot': '389207'}",,Brunfelsia uniflora,Brunfelsia uniflora
Nierembergia scoparia,Nierembergia scoparia,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nierembergia scoparia', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nierembergia scoparia', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",898780,"{'@tb:identifier.taxon': 41294, '@tb:identifier.taxonVariant': 96254, '@ubio': '2668279', '@uniprot': '274387'}",,Nierembergia scoparia,Nierembergia scoparia
Solanum sandwicense,Solanum sandwicense,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum sandwicense', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum sandwicense', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",210924,"{'@tb:identifier.taxon': 27267, '@tb:identifier.taxonVariant': 63634, '@ubio': '2653574', '@uniprot': '205579'}",,Solanum sandwicense,Solanum sandwicense
Nolana acuminata,Nolana acuminata,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nolana acuminata', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nolana acuminata', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",275374,"{'@tb:identifier.taxon': 95019, '@tb:identifier.taxonVariant': 174190, '@ubio': '5845974', '@uniprot': '84169'}",,Nolana acuminata,Nolana acuminata
Solanum trisectum,Solanum trisectum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum trisectum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum trisectum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1026080,"{'@tb:identifier.taxon': 19164, '@tb:identifier.taxonVariant': 63675, '@ubio': '5960782', '@uniprot': '115652'}",,Solanum trisectum,Solanum trisectum
Solanum esuriale,Solanum esuriale,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum esuriale', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum esuriale', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",361009,"{'@tb:identifier.taxon': 349413, '@tb:identifier.taxonVariant': 382905, '@ubio': '9108643', '@uniprot': '400998'}",,Solanum esuriale,Solanum esuriale
Deprea psilophyta,Larnax psilophyta,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Larnax psilophyta', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Larnax psilophyta', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",903500,"{'@tb:identifier.taxon': 118762, '@tb:identifier.taxonVariant': 197112, '@ubio': '5960793', '@uniprot': '115736'}",,Deprea psilophyta,Larnax psilophyta
Sessea vestita,Sessea vestita,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Sessea vestita', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Sessea vestita', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",817455,"{'@tb:identifier.taxon': 36748, '@tb:identifier.taxonVariant': 85047, '@ubio': '9123127', '@uniprot': '385350'}",,Sessea vestita,Sessea vestita
